job_id,title,description,proposals,payment_verified,client_spending,client_rating,posted_time_seconds,job_type,budget,hourly_rate,quality_label,labeled_at,source
spam_36,URGENT: Customer Service - $75/hour!!!,Need someone immediately. Call 555-123-4567. Send resume to apply@jobsite.com. Payment guaranteed! Wire transfer available.,62,False,472,2.534236666575007,77668,hourly,155,12,spam,2026-01-13T00:30:57.228697,generated
poor_19,simple job,easy task need done fast. low pay but quick work,46,False,1729,3.032200760693459,14961,fixed,72,10,poor,2026-01-13T00:30:57.229566,generated
good_61,Architect for Real Estate Project,"Seeking an experienced Architect to create a mobile app for our Real Estate platform. We need 14 modules (responsive each). Requirements: Strong Python skills, technical background in data science, ability to problem-solving. Rate: $39-$78 per page.",14,True,11752,4.099935644865182,9960,fixed,1366,53,good,2026-01-13T00:30:57.231889,generated
good_20,Dashboard Development,"Need help create for our Dashboard. Tasks include: UI design, authentication, documentation, and optimization. Requirements: React expertise, React knowledge, experience with Node.js. Budget: $1189-$2552. Expected completion: 2 weeks.",20,True,25305,4.327899910310648,32687,hourly,1847,57,good,2026-01-13T00:30:57.230704,generated
excellent_2,Full-Stack Developer - Logistics Education Platform,"Leading online education platform seeking Full-Stack Developer for comprehensive course on modern web development. Responsibilities: create curriculum for ongoing-hour course covering React, Docker, MongoDB, testing; write detailed lesson scripts; create code examples and exercises; record video tutorials; develop hands-on projects. Requirements: 5+ years Python experience, previous teaching/content creation, excellent verbal and written communication, native/near-native English proficiency. Course target audience: beginners looking to build frontend skills. Budget: $11406-$16081 for complete course. Timeline: 8-10 weeks with milestone-based payments. Our platform has served 500K+ students. We provide full production support and marketing.",10,True,199572,4.86622208143193,16848,fixed,7370,98,excellent,2026-01-13T00:30:57.232476,generated
good_34,Java Developer for API Project,"We need an experienced Java developer to build a analytics platform system. Requirements: Strong Java skills, experience with React and Express, knowledge of responsive design. Budget: $657-$2215. Timeline: 3 weeks. Please include examples of previous API projects in your proposal.",19,True,28965,4.793493650435153,38090,hourly,897,45,good,2026-01-13T00:30:57.231112,generated
spam_7,MAKE $10000 IN 30 DAYS - GUARANTEED,Revolutionary business opportunity. Call now: 555-666-9999 or email contact@work.net. Limited time offer!!!,51,False,467,2.8847851452416853,46996,hourly,158,8,spam,2026-01-13T00:30:57.228248,generated
poor_6,simple job,easy task need done fast. low pay but quick work,66,False,1058,3.213599278742414,62852,fixed,50,16,poor,2026-01-13T00:30:57.229432,generated
good_62,Java Developer for E-commerce Site Project,"We need an experienced Java developer to build a mobile app system. Requirements: Strong Java skills, experience with Python and Django, knowledge of database optimization. Budget: $1394-$2213. Timeline: 3 weeks. Please include examples of previous E-commerce Site projects in your proposal.",23,True,19777,4.089513478235168,20759,hourly,924,45,good,2026-01-13T00:30:57.231917,generated
good_59,Ruby Specialist for medium-term Project,"We have 500GB of transaction data and need statistical analysis. Deliverables include: data model, statistical analysis, predictive model, and actionable insights report. Requirements: Ruby proficiency, Angular experience, Node.js skills. Budget: $637-$1975.",30,True,17538,4.761541192717637,32425,hourly,1140,39,good,2026-01-13T00:30:57.231830,generated
good_13,Analytics Platform Development,"Need help implement for our Analytics Platform. Tasks include: database schema, data processing, testing, and optimization. Requirements: Python expertise, Vue knowledge, experience with Node.js. Budget: $1477-$1773. Expected completion: 6 weeks.",12,True,13151,4.127058444709818,24447,fixed,1836,37,good,2026-01-13T00:30:57.230501,generated
poor_18,simple job,easy task need done fast. low pay but quick work,50,False,947,3.2781023617655256,166272,fixed,80,12,poor,2026-01-13T00:30:57.229555,generated
good_50,Designer for FinTech Project,"Seeking an experienced Designer to create an API for our FinTech platform. We need 7 modules (interactive each). Requirements: Strong Python skills, technical background in software engineering, ability to problem-solving. Rate: $47-$63 per article.",22,True,29666,4.593551483654806,8639,fixed,2327,40,good,2026-01-13T00:30:57.231566,generated
good_10,Express Designer - E-commerce Site,"Looking for a skilled Express Designer to develop. You'll work with our existing Vue and create a dashboard. Requirements: Express expertise, experience with Node.js, problem-solving skills. Budget: $610-$2462. Project duration: 3 weeks.",11,True,19660,4.005371216260787,6362,hourly,1350,51,good,2026-01-13T00:30:57.230414,generated
excellent_16,Technical Content Creator - Cloud Infrastructure Project,"Established Real Estate company seeking Technical Content Creator to develop Web Application for EdTech. Project scope: system architecture, model training, deployment, monitoring. Technical requirements: Strong TypeScript skills, Angular/Python expertise, experience with PostgreSQL, knowledge of microservices, Azure deployment. Deliverables: deployment guide, monitoring dashboard, performance report, user documentation. Budget: $9624-$24798. Timeline: 8-10 weeks with milestone-based payments. This is through our established company with verified payment record. Please include: relevant projects, published papers if applicable, and references from previous Cloud Infrastructure work.",10,True,159971,4.936303400229222,21285,fixed,13131,77,excellent,2026-01-13T00:30:57.233137,generated
spam_31,Work 2 Hours Daily - Earn $3000 Monthly,Perfect for stay-at-home parents!!! Email jobs@company.com to apply. Phone interviews at 555-777-8888.,91,False,64,2.6934861524488722,5168,hourly,198,10,spam,2026-01-13T00:30:57.228614,generated
good_18,Spring Developer for Automation Tool Project,"We need an experienced Spring developer to build a analytics platform system. Requirements: Strong Spring skills, experience with Vue and FastAPI, knowledge of API integration. Budget: $1331-$2841. Timeline: 6 weeks. Please include examples of previous Automation Tool projects in your proposal.",19,True,25795,4.529767601813583,14881,fixed,1151,60,good,2026-01-13T00:30:57.230646,generated
spam_10,Work 2 Hours Daily - Earn $3000 Monthly,Perfect for stay-at-home parents!!! Email jobs@company.com to apply. Phone interviews at 555-666-9999.,58,False,257,2.2961858963936415,73699,hourly,115,6,spam,2026-01-13T00:30:57.228291,generated
poor_5,person needed cheap,looking for someone cheap to do this. budget $13. must be done today,53,False,1285,2.6174655940272036,36682,fixed,47,12,poor,2026-01-13T00:30:57.229420,generated
good_43,API Development,"Need help develop for our API. Tasks include: database schema, API integration, deployment, and optimization. Requirements: PHP expertise, Python knowledge, experience with Node.js. Budget: $1264-$2220. Expected completion: 2 weeks.",23,True,9075,4.3462153066548215,31802,hourly,1732,34,good,2026-01-13T00:30:57.231367,generated
good_24,Developer for HealthTech Project,"Seeking an experienced Developer to create a mobile app for our HealthTech platform. We need 7 screens (high-quality each). Requirements: Strong React skills, technical background in web development, ability to problem-solving. Rate: $35-$97 per page.",11,True,11829,4.5279299747800685,20044,hourly,1931,44,good,2026-01-13T00:30:57.230822,generated
good_44,FastAPI Specialist for short-term Project,"We have 6 months of transaction data and need trend analysis. Deliverables include: cleaned dataset, dashboard, insights report, and actionable insights report. Requirements: FastAPI proficiency, React experience, Node.js skills. Budget: $844-$2732.",14,True,26052,4.386976501970702,39265,fixed,971,50,good,2026-01-13T00:30:57.231394,generated
poor_17,worker needed cheap,looking for someone cheap to do this. budget $18. must be done today,69,True,887,3.530809416349409,47452,fixed,67,20,poor,2026-01-13T00:30:57.229544,generated
spam_13,Work from Home - Earn $5000/week!!!,Amazing opportunity to work from home and earn big money!!! No experience needed. Contact me at 555-666-9999 or email: contact@work.net for more details. Must call now!!!,83,False,217,2.880614863864237,86152,hourly,131,8,spam,2026-01-13T00:30:57.228337,generated
poor_11,Ruby expert,need quick help. small budget. message me,53,True,1256,3.6472880937257726,119870,fixed,86,16,poor,2026-01-13T00:30:57.229479,generated
poor_13,Helper Needed,Need someone to help with project. Budget: $28. Must start immediately.,53,True,354,2.8700746610968864,59104,fixed,24,12,poor,2026-01-13T00:30:57.229499,generated
good_55,Spring Developer for Mobile App Project,"We need an experienced Spring developer to build a e-commerce site system. Requirements: Strong Spring skills, experience with React and Express, knowledge of responsive design. Budget: $1135-$2130. Timeline: 2 weeks. Please include examples of previous Mobile App projects in your proposal.",24,True,18694,4.530861731685312,26013,hourly,1108,39,good,2026-01-13T00:30:57.231720,generated
spam_46,Work from Home - Earn $10000/week!!!,Amazing opportunity to work from home and earn big money!!! No experience needed. Contact me at 555-222-1111 or email: contact@work.net for more details. Must call now!!!,87,False,129,2.122607744917233,66798,hourly,180,8,spam,2026-01-13T00:30:57.228860,generated
excellent_5,Technical Content Creator - NLP Project,"Established Real Estate company seeking Technical Content Creator to develop Automation Tool for HealthTech. Project scope: dataset preparation, integration, optimization, monitoring. Technical requirements: Strong Python skills, Angular/Python expertise, experience with PostgreSQL, knowledge of microservices, AWS deployment. Deliverables: API documentation, monitoring dashboard, performance report, user documentation. Budget: $10350-$23935. Timeline: 3 months with milestone-based payments. This is through our established company with verified payment record. Please include: relevant projects, published papers if applicable, and references from previous NLP work.",16,True,72050,4.842099121741471,20851,hourly,13833,71,excellent,2026-01-13T00:30:57.232629,generated
spam_58,Work 4 Hours Daily - Earn $5000 Monthly,Perfect for stay-at-home parents!!! Email hiring@example.com to apply. Phone interviews at 555-333-2222.,98,False,51,2.970295922086808,4204,hourly,63,14,spam,2026-01-13T00:30:57.229064,generated
poor_21,simple job,easy task need done fast. low pay but quick work,47,True,469,3.6721180963392897,120252,fixed,43,11,poor,2026-01-13T00:30:57.229584,generated
good_54,Architect for Real Estate Project,"Seeking an experienced Architect to create a dashboard for our Real Estate platform. We need 13 pages (interactive each). Requirements: Strong Python skills, technical background in data science, ability to problem-solving. Rate: $45-$90 per page.",16,True,15448,4.770320436272613,38462,fixed,1943,50,good,2026-01-13T00:30:57.231693,generated
spam_34,Work from Home - Earn $8000/week!!!,Amazing opportunity to work from home and earn big money!!! No experience needed. Contact me at 555-888-7777 or email: hiring@example.com for more details. Must call now!!!,98,False,69,2.7388462923724513,81816,hourly,60,15,spam,2026-01-13T00:30:57.228662,generated
spam_35,🔥🔥🔥 HOT JOB ALERT 🔥🔥🔥 $3000/DAY!!!,CLICK HERE NOW!!! Email hiring@example.com or text 555-333-2222 IMMEDIATELY. Don't miss this chance!!!,56,False,336,2.009110135530512,5911,hourly,200,15,spam,2026-01-13T00:30:57.228681,generated
excellent_10,DevOps Engineer - Kubernetes Infrastructure Redesign,"Growing Logistics startup needs DevOps Engineer expert to redesign our Kubernetes infrastructure for scalability and security. Current state: monolithic architecture, basic backup, minimal logging. Your mission: design serverless architecture, implement IaC (Terraform), set up CI/CD pipelines (GitHub Actions), configure monitoring (Datadog), implement security best practices, create disaster recovery plan. Requirements: 5+ years experience, Azure Certified certification preferred, deep Angular knowledge, Node.js/PostgreSQL expertise, security compliance understanding (PCI), on-call availability for migration phase. Project phases: assessment (2 weeks), architecture design (2 weeks), implementation (6 weeks), migration (3 weeks), documentation. Budget: $10867-$17657. We're a Series B funded company with strong growth trajectory and excellent team culture.",7,True,185913,4.943236574825625,15657,hourly,18196,83,excellent,2026-01-13T00:30:57.232864,generated
good_29,Designer for Marketing Project,"Seeking an experienced Designer to create a mobile app for our Marketing platform. We need 6 modules (high-quality each). Requirements: Strong Vue.js skills, technical background in software engineering, ability to analytical. Rate: $49-$67 per page.",13,True,22762,4.234619957339086,29998,fixed,1007,40,good,2026-01-13T00:30:57.230964,generated
excellent_31,Senior DevOps Engineer - Long-term Platform Project,"We're building a HealthTech SaaS platform for customer analytics and need an experienced DevOps Engineer for ongoing work. Tech stack: Angular frontend, Java backend, MongoDB database, Azure infrastructure. Your responsibilities: architect new features, implement APIs, write comprehensive tests, mentor junior developers, participate in code reviews. Requirements: 5+ years experience, strong Python/Django skills, MongoDB design expertise, RESTful API development, CI/CD pipeline knowledge, excellent communication. We value: clean code, documentation, scalability considerations. Long-term engagement: 35 hours/week for 1+ year. Rate: $69-$120/hour. Please include: GitHub profile, portfolio, and examples of production applications you've built. We have 200 5-star reviews and perfect payment history.",6,True,66843,4.8540334835341445,2786,hourly,10193,65,excellent,2026-01-13T00:30:57.233776,generated
spam_57,Admin Work needed!!! HIGH PAY!!!,"Must have phone and email. Contact jobs@company.com or call 555-333-2222. Easy work, big money!!! Start ASAP!!!",91,False,176,2.734167631757522,32277,hourly,142,13,spam,2026-01-13T00:30:57.229046,generated
poor_37,worker needed cheap,looking for someone cheap to do this. budget $44. must be done today,56,False,1184,2.810589490606605,128268,fixed,36,14,poor,2026-01-13T00:30:57.229741,generated
excellent_37,ML Engineer - Computer Vision Project,"Established SaaS company seeking ML Engineer to develop Mobile App for Marketing. Project scope: system architecture, integration, optimization, documentation. Technical requirements: Strong JavaScript skills, React/Python expertise, experience with PostgreSQL, knowledge of microservices, AWS deployment. Deliverables: deployment guide, CI/CD pipeline, security audit, troubleshooting manual. Budget: $13253-$18913. Timeline: 3 months with milestone-based payments. This is through our established company with verified payment record. Please include: relevant projects, published papers if applicable, and references from previous Computer Vision work.",5,True,69418,4.9526175331247995,2903,fixed,13255,67,excellent,2026-01-13T00:30:57.234046,generated
excellent_35,ML Engineer - HealthTech Education Platform,"Leading online education platform seeking ML Engineer for comprehensive course on modern web development. Responsibilities: create curriculum for 6+ months-hour course covering Python, Django, PostgreSQL, authentication; write detailed lesson scripts; create code examples and exercises; record video tutorials; develop hands-on projects. Requirements: 7+ years Angular experience, previous teaching/content creation, excellent verbal and written communication, native/near-native English proficiency. Course target audience: intermediate developers looking to build frontend skills. Budget: $14323-$21366 for complete course. Timeline: 8-10 weeks with milestone-based payments. Our platform has served 1M+ students. We provide full production support and marketing.",7,True,196595,4.9607000037106666,19488,hourly,11169,99,excellent,2026-01-13T00:30:57.233959,generated
poor_7,need help with stuff,looking for someone to help me with various tasks. pay is negotiable. contact for more info.,56,True,154,3.8773155065979132,28116,fixed,20,20,poor,2026-01-13T00:30:57.229442,generated
good_21,Ruby Manager - CRM System,"Looking for a skilled Ruby Manager to develop. You'll work with our existing Angular and create a dashboard. Requirements: Ruby expertise, experience with FastAPI, analytical skills. Budget: $1332-$2487. Project duration: 1 month.",26,True,19553,4.4584451554560385,27230,hourly,1315,59,good,2026-01-13T00:30:57.230733,generated
good_9,Java Specialist - Web Application,"Looking for a skilled Java Specialist to create. You'll work with our existing Vue and create an API. Requirements: Java expertise, experience with Django, communication skills. Budget: $937-$2956. Project duration: 1 month.",10,True,12149,4.476675874245198,35589,hourly,1529,34,good,2026-01-13T00:30:57.230384,generated
spam_2,Data Entry needed!!! HIGH PAY!!!,"Must have phone and email. Contact contact@work.net or call 555-987-6543. Easy work, big money!!! Start ASAP!!!",70,False,184,2.1045648386710196,35325,hourly,182,6,spam,2026-01-13T00:30:57.228148,generated
poor_33,Do this for me,I need someone to do something. Budget is $9. Must complete in 1 hour.,38,False,1250,3.2372586895639905,100057,fixed,46,13,poor,2026-01-13T00:30:57.229700,generated
excellent_9,DevOps Engineer - Computer Vision Project,"Established HealthTech company seeking DevOps Engineer to develop Dashboard for Marketing. Project scope: dataset preparation, model training, testing, documentation. Technical requirements: Strong Python skills, Vue/Python expertise, experience with PostgreSQL, knowledge of microservices, Docker deployment. Deliverables: API documentation, test suite, performance report, user documentation. Budget: $10475-$21305. Timeline: 8-10 weeks with milestone-based payments. This is through our established company with verified payment record. Please include: relevant projects, published papers if applicable, and references from previous Computer Vision work.",6,True,121838,4.810931094567348,3714,fixed,12518,66,excellent,2026-01-13T00:30:57.232818,generated
spam_51,BE YOUR OWN BOSS - $5000 WEEKLY,"Join our team today! No experience, no problem! Call 555-123-4567 or message jobs@company.com. Payment by cash/PayPal/Venmo!!!",69,False,17,3.206213105094113,65954,hourly,104,9,spam,2026-01-13T00:30:57.228944,generated
